timestamp,aqi,pm25,pm10,city,country
2020-01-02 09:00:00,194,138.8,227.1,Lahore,Pakistan
2020-01-02 10:00:00,196,142.6,189.9,Lahore,Pakistan
2020-01-02 11:00:00,182,116.1,160.8,Lahore,Pakistan
2020-01-02 12:00:00,187,125.2,176.1,Lahore,Pakistan
2020-01-02 13:00:00,144,52.8,77.4,Lahore,Pakistan
2020-01-02 14:00:00,97,34.0,53.9,Lahore,Pakistan
2020-01-02 15:00:00,153,60.3,92.1,Lahore,Pakistan
2020-01-02 16:00:00,156,64.8,105.4,Lahore,Pakistan
2020-01-02 17:00:00,163,77.8,116.5,Lahore,Pakistan
2020-01-02 18:00:00,161,75.4,112.6,Lahore,Pakistan
2020-01-02 19:00:00,500,92.1,154.5,Lahore,Pakistan
2020-01-02 20:00:00,184,120.1,164.8,Lahore,Pakistan
2020-01-02 21:00:00,178,107.1,142.5,Lahore,Pakistan
2020-01-02 22:00:00,189,128.9,190.2,Lahore,Pakistan
2020-01-02 23:00:00,160,73.2,99.1,Lahore,Pakistan
2020-01-03 00:00:00,167,87.3,123.8,Lahore,Pakistan
2020-01-03 01:00:00,152,57.9,83.7,Lahore,Pakistan
2020-01-03 02:00:00,156,65.3,100.7,Lahore,Pakistan
2020-01-03 03:00:00,183,117.9,161.8,Lahore,Pakistan
2020-01-03 04:00:00,172,96.6,151.8,Lahore,Pakistan
2020-01-03 05:00:00,176,104.4,139.1,Lahore,Pakistan
2020-01-03 06:00:00,241,190.8,320.5,Lahore,Pakistan
2020-01-03 07:00:00,174,99.3,137.3,Lahore,Pakistan
2020-01-03 08:00:00,185,121.6,203.5,Lahore,Pakistan
2020-01-03 09:00:00,219,168.6,248.9,Lahore,Pakistan
2020-01-03 10:00:00,242,191.4,301.3,Lahore,Pakistan
2020-01-03 11:00:00,193,135.9,229.4,Lahore,Pakistan
2020-01-03 12:00:00,153,58.7,93.2,Lahore,Pakistan
2020-01-03 13:00:00,165,81.7,128.9,Lahore,Pakistan
2020-01-03 14:00:00,166,85.5,132.2,Lahore,Pakistan
2020-01-03 15:00:00,173,97.8,164.0,Lahore,Pakistan
2020-01-03 16:00:00,184,119.6,155.5,Lahore,Pakistan
2020-01-03 17:00:00,256,205.9,320.5,Lahore,Pakistan
2020-01-03 18:00:00,278,228.5,355.3,Lahore,Pakistan
2020-01-03 19:00:00,253,202.5,321.6,Lahore,Pakistan
2020-01-03 20:00:00,201,150.7,226.0,Lahore,Pakistan
2020-01-03 21:00:00,289,239.5,315.3,Lahore,Pakistan
2020-01-03 22:00:00,194,138.1,216.9,Lahore,Pakistan
2020-01-03 23:00:00,160,72.8,109.2,Lahore,Pakistan
2020-01-04 00:00:00,179,109.0,180.3,Lahore,Pakistan
2020-01-04 01:00:00,246,195.6,312.5,Lahore,Pakistan
2020-01-04 02:00:00,269,219.2,295.5,Lahore,Pakistan
2020-01-04 03:00:00,193,137.2,229.6,Lahore,Pakistan
2020-01-04 04:00:00,171,94.8,147.7,Lahore,Pakistan
2020-01-04 05:00:00,198,145.9,208.0,Lahore,Pakistan
2020-01-04 06:00:00,181,112.9,149.2,Lahore,Pakistan
2020-01-04 07:00:00,196,141.8,223.1,Lahore,Pakistan
2020-01-04 08:00:00,186,124.0,168.1,Lahore,Pakistan
2020-01-04 09:00:00,186,123.3,190.7,Lahore,Pakistan
2020-01-04 10:00:00,183,118.0,171.6,Lahore,Pakistan
2020-01-04 11:00:00,196,141.8,205.3,Lahore,Pakistan
2020-01-04 12:00:00,195,140.4,216.1,Lahore,Pakistan
2020-01-04 13:00:00,172,96.6,156.2,Lahore,Pakistan
2020-01-04 14:00:00,153,59.8,99.2,Lahore,Pakistan
2020-01-04 15:00:00,160,73.7,124.4,Lahore,Pakistan
2020-01-04 16:00:00,185,120.6,179.2,Lahore,Pakistan
2020-01-04 17:00:00,156,66.1,103.8,Lahore,Pakistan
2020-01-04 18:00:00,162,77.5,119.0,Lahore,Pakistan
2020-01-04 19:00:00,161,74.2,102.4,Lahore,Pakistan
2020-01-04 20:00:00,168,88.5,135.4,Lahore,Pakistan
2020-01-04 21:00:00,184,118.5,191.9,Lahore,Pakistan
2020-01-04 22:00:00,185,121.9,186.6,Lahore,Pakistan
2020-01-04 23:00:00,204,153.6,250.5,Lahore,Pakistan
2020-01-05 00:00:00,174,99.8,162.3,Lahore,Pakistan
2020-01-05 01:00:00,181,114.1,165.5,Lahore,Pakistan
2020-01-05 02:00:00,171,94.4,156.2,Lahore,Pakistan
2020-01-05 03:00:00,163,78.8,120.1,Lahore,Pakistan
2020-01-05 04:00:00,157,66.5,107.7,Lahore,Pakistan
2020-01-05 05:00:00,170,91.5,140.5,Lahore,Pakistan
2020-01-05 06:00:00,185,122.2,180.3,Lahore,Pakistan
2020-01-05 07:00:00,193,137.0,192.3,Lahore,Pakistan
2020-01-05 08:00:00,171,93.8,150.5,Lahore,Pakistan
2020-01-05 09:00:00,209,158.2,208.8,Lahore,Pakistan
2020-01-05 10:00:00,221,170.9,262.3,Lahore,Pakistan
2020-01-05 11:00:00,220,169.6,261.7,Lahore,Pakistan
2020-01-05 12:00:00,191,132.1,172.3,Lahore,Pakistan
2020-01-05 13:00:00,187,124.4,173.8,Lahore,Pakistan
2020-01-05 14:00:00,179,109.3,184.4,Lahore,Pakistan
2020-01-05 15:00:00,168,88.3,132.5,Lahore,Pakistan
2020-01-05 16:00:00,178,107.9,145.0,Lahore,Pakistan
2020-01-05 17:00:00,242,191.7,283.6,Lahore,Pakistan
2020-01-05 18:00:00,192,134.1,227.3,Lahore,Pakistan
2020-01-05 19:00:00,176,103.8,174.9,Lahore,Pakistan
2020-01-05 20:00:00,168,89.1,119.1,Lahore,Pakistan
2020-01-05 21:00:00,194,139.3,225.5,Lahore,Pakistan
2020-01-05 22:00:00,171,94.0,140.9,Lahore,Pakistan
2020-01-05 23:00:00,164,81.0,109.4,Lahore,Pakistan
2020-01-06 00:00:00,156,66.0,97.7,Lahore,Pakistan
2020-01-06 01:00:00,155,63.4,87.3,Lahore,Pakistan
2020-01-06 02:00:00,176,104.5,150.3,Lahore,Pakistan
2020-01-06 03:00:00,161,75.2,98.7,Lahore,Pakistan
2020-01-06 04:00:00,192,135.5,228.1,Lahore,Pakistan
2020-01-06 05:00:00,229,178.4,296.8,Lahore,Pakistan
2020-01-06 06:00:00,189,129.0,218.7,Lahore,Pakistan
2020-01-06 07:00:00,181,112.9,149.6,Lahore,Pakistan
2020-01-06 08:00:00,165,83.0,121.3,Lahore,Pakistan
2020-01-06 09:00:00,209,158.7,249.9,Lahore,Pakistan
2020-01-06 10:00:00,191,132.4,225.1,Lahore,Pakistan
2020-01-06 11:00:00,159,71.8,112.3,Lahore,Pakistan
2020-01-06 12:00:00,161,75.0,110.6,Lahore,Pakistan
2020-01-06 13:00:00,128,46.3,69.5,Lahore,Pakistan
2020-01-06 14:00:00,152,57.6,80.7,Lahore,Pakistan
2020-01-06 15:00:00,154,62.2,99.4,Lahore,Pakistan
2020-01-06 16:00:00,142,52.3,71.0,Lahore,Pakistan
2020-01-06 17:00:00,170,92.9,129.2,Lahore,Pakistan
2020-01-06 18:00:00,156,65.1,96.6,Lahore,Pakistan
2020-01-06 19:00:00,178,108.3,141.7,Lahore,Pakistan
2020-01-06 20:00:00,182,116.1,167.8,Lahore,Pakistan
2020-01-06 21:00:00,195,139.8,222.0,Lahore,Pakistan
2020-01-06 22:00:00,196,142.0,215.2,Lahore,Pakistan
2020-01-06 23:00:00,206,155.4,243.1,Lahore,Pakistan
2020-01-07 00:00:00,180,110.7,174.9,Lahore,Pakistan
2020-01-07 01:00:00,186,123.9,171.9,Lahore,Pakistan
2020-01-07 02:00:00,196,143.1,204.9,Lahore,Pakistan
2020-01-07 03:00:00,192,135.6,223.7,Lahore,Pakistan
2020-01-07 04:00:00,215,164.3,247.8,Lahore,Pakistan
2020-01-07 05:00:00,222,171.4,283.8,Lahore,Pakistan
2020-01-07 06:00:00,208,157.9,218.9,Lahore,Pakistan
2020-01-07 07:00:00,275,225.6,318.5,Lahore,Pakistan
2020-01-07 08:00:00,228,177.8,260.8,Lahore,Pakistan
2020-01-07 09:00:00,198,146.4,244.7,Lahore,Pakistan
2020-01-07 10:00:00,197,144.7,200.6,Lahore,Pakistan
2020-01-07 11:00:00,212,161.4,258.6,Lahore,Pakistan
2020-01-07 12:00:00,169,90.1,151.2,Lahore,Pakistan
2020-01-07 13:00:00,174,99.1,130.7,Lahore,Pakistan
2020-01-07 14:00:00,500,115.9,154.8,Lahore,Pakistan
2020-01-07 15:00:00,194,139.0,216.4,Lahore,Pakistan
2020-01-07 16:00:00,160,72.8,98.2,Lahore,Pakistan
2020-01-07 17:00:00,242,191.6,273.0,Lahore,Pakistan
2020-01-07 18:00:00,273,222.7,342.2,Lahore,Pakistan
2020-01-07 19:00:00,274,224.2,326.1,Lahore,Pakistan
2020-01-07 20:00:00,280,230.2,319.7,Lahore,Pakistan
2020-01-07 21:00:00,250,199.7,282.0,Lahore,Pakistan
2020-01-07 22:00:00,199,148.1,210.7,Lahore,Pakistan
2020-01-07 23:00:00,223,172.9,287.6,Lahore,Pakistan
2020-01-08 00:00:00,229,178.6,267.2,Lahore,Pakistan
2020-01-08 01:00:00,328,284.6,409.4,Lahore,Pakistan
2020-01-08 02:00:00,228,178.2,231.8,Lahore,Pakistan
2020-01-08 03:00:00,212,161.8,229.2,Lahore,Pakistan
2020-01-08 04:00:00,187,125.5,173.6,Lahore,Pakistan
2020-01-08 05:00:00,250,199.9,269.5,Lahore,Pakistan
2020-01-08 06:00:00,225,174.6,291.7,Lahore,Pakistan
2020-01-08 07:00:00,198,146.2,191.7,Lahore,Pakistan
2020-01-08 08:00:00,190,132.0,211.6,Lahore,Pakistan
2020-01-08 09:00:00,174,99.9,140.3,Lahore,Pakistan
2020-01-08 10:00:00,165,82.1,132.6,Lahore,Pakistan
2020-01-08 11:00:00,171,93.4,126.7,Lahore,Pakistan
2020-01-08 12:00:00,131,47.5,76.2,Lahore,Pakistan
2020-01-08 13:00:00,119,42.8,68.0,Lahore,Pakistan
2020-01-08 14:00:00,138,50.6,75.4,Lahore,Pakistan
2020-01-08 15:00:00,132,48.2,80.3,Lahore,Pakistan
2020-01-08 16:00:00,134,49.0,63.9,Lahore,Pakistan
2020-01-08 17:00:00,179,110.4,152.5,Lahore,Pakistan
2020-01-08 18:00:00,162,77.2,103.2,Lahore,Pakistan
2020-01-08 19:00:00,160,73.7,101.8,Lahore,Pakistan
2020-01-08 20:00:00,177,105.5,145.1,Lahore,Pakistan
2020-01-08 21:00:00,169,89.4,145.8,Lahore,Pakistan
2020-01-08 22:00:00,189,128.6,173.4,Lahore,Pakistan
2020-01-08 23:00:00,174,99.5,149.0,Lahore,Pakistan
2020-01-09 00:00:00,160,72.6,120.2,Lahore,Pakistan
2020-01-09 01:00:00,161,75.6,98.9,Lahore,Pakistan
2020-01-09 02:00:00,173,97.7,156.8,Lahore,Pakistan
2020-01-09 03:00:00,175,101.5,153.7,Lahore,Pakistan
2020-01-09 04:00:00,165,83.2,116.4,Lahore,Pakistan
2020-01-09 05:00:00,216,166.1,258.5,Lahore,Pakistan
2020-01-09 06:00:00,194,139.5,221.2,Lahore,Pakistan
2020-01-09 07:00:00,188,126.5,197.0,Lahore,Pakistan
2020-01-09 08:00:00,174,99.6,160.3,Lahore,Pakistan
2020-01-09 09:00:00,191,132.1,194.1,Lahore,Pakistan
2020-01-09 10:00:00,190,130.5,210.5,Lahore,Pakistan
2020-01-09 11:00:00,175,101.8,134.1,Lahore,Pakistan
2020-01-09 12:00:00,160,73.3,98.2,Lahore,Pakistan
2020-01-09 13:00:00,149,54.9,91.7,Lahore,Pakistan
2020-01-09 14:00:00,158,69.4,112.5,Lahore,Pakistan
2020-01-09 15:00:00,152,58.3,95.1,Lahore,Pakistan
2020-01-09 16:00:00,191,133.9,181.9,Lahore,Pakistan
2020-01-09 17:00:00,160,72.8,96.9,Lahore,Pakistan
2020-01-09 18:00:00,162,76.4,102.0,Lahore,Pakistan
2020-01-09 19:00:00,175,102.9,137.7,Lahore,Pakistan
2020-01-09 20:00:00,170,92.4,124.1,Lahore,Pakistan
2020-01-09 21:00:00,168,87.6,119.0,Lahore,Pakistan
2020-01-09 22:00:00,164,80.6,115.1,Lahore,Pakistan
2020-01-09 23:00:00,166,84.2,115.5,Lahore,Pakistan
2020-01-10 00:00:00,153,59.7,87.7,Lahore,Pakistan
2020-01-10 01:00:00,170,92.7,140.1,Lahore,Pakistan
2020-01-10 02:00:00,167,85.7,116.9,Lahore,Pakistan
2020-01-10 03:00:00,161,75.1,123.9,Lahore,Pakistan
2020-01-10 04:00:00,160,72.4,113.6,Lahore,Pakistan
2020-01-10 05:00:00,165,82.4,127.3,Lahore,Pakistan
2020-01-10 06:00:00,174,99.5,132.2,Lahore,Pakistan
2020-01-10 07:00:00,197,145.5,213.5,Lahore,Pakistan
2020-01-10 08:00:00,171,93.4,147.0,Lahore,Pakistan
2020-01-10 09:00:00,154,61.9,93.7,Lahore,Pakistan
2020-01-10 10:00:00,153,60.2,98.7,Lahore,Pakistan
2020-01-10 11:00:00,153,60.0,82.0,Lahore,Pakistan
2020-01-10 12:00:00,117,42.2,69.0,Lahore,Pakistan
2020-01-10 13:00:00,138,50.6,77.0,Lahore,Pakistan
2020-01-10 14:00:00,141,51.7,87.4,Lahore,Pakistan
2020-01-10 15:00:00,122,44.0,66.4,Lahore,Pakistan
2020-01-10 16:00:00,155,64.2,97.4,Lahore,Pakistan
2020-01-10 17:00:00,162,77.4,120.5,Lahore,Pakistan
2020-01-10 18:00:00,170,91.7,133.5,Lahore,Pakistan
2020-01-10 19:00:00,164,79.8,127.2,Lahore,Pakistan
2020-01-10 20:00:00,165,81.8,132.5,Lahore,Pakistan
2020-01-10 21:00:00,178,107.0,170.9,Lahore,Pakistan
2020-01-10 22:00:00,162,76.3,115.1,Lahore,Pakistan
2020-01-10 23:00:00,163,77.9,117.5,Lahore,Pakistan
2020-01-11 00:00:00,156,65.3,102.6,Lahore,Pakistan
2020-01-11 01:00:00,174,99.6,133.1,Lahore,Pakistan
2020-01-11 02:00:00,167,86.3,114.9,Lahore,Pakistan
2020-01-11 03:00:00,166,85.1,129.8,Lahore,Pakistan
2020-01-11 04:00:00,186,122.9,166.1,Lahore,Pakistan
2020-01-11 05:00:00,240,190.1,260.5,Lahore,Pakistan
2020-01-11 06:00:00,173,98.2,149.2,Lahore,Pakistan
2020-01-11 07:00:00,194,138.2,231.8,Lahore,Pakistan
2020-01-11 08:00:00,196,142.1,192.6,Lahore,Pakistan
2020-01-11 09:00:00,197,144.5,203.4,Lahore,Pakistan
2020-01-11 10:00:00,228,177.8,246.6,Lahore,Pakistan
2020-01-11 11:00:00,213,162.6,259.1,Lahore,Pakistan
2020-01-11 12:00:00,174,101.0,144.5,Lahore,Pakistan
2020-01-11 13:00:00,174,100.7,144.9,Lahore,Pakistan
2020-01-11 14:00:00,160,72.6,97.4,Lahore,Pakistan
2020-01-11 15:00:00,159,71.3,94.1,Lahore,Pakistan
2020-01-11 16:00:00,193,137.6,179.9,Lahore,Pakistan
2020-01-11 17:00:00,190,131.1,194.4,Lahore,Pakistan
2020-01-11 18:00:00,190,131.4,196.4,Lahore,Pakistan
2020-01-11 19:00:00,194,138.9,187.3,Lahore,Pakistan
2020-01-11 20:00:00,174,100.5,146.3,Lahore,Pakistan
2020-01-11 21:00:00,174,100.5,170.4,Lahore,Pakistan
2020-01-11 22:00:00,146,53.9,86.9,Lahore,Pakistan
2020-01-11 23:00:00,179,109.4,150.2,Lahore,Pakistan
2020-01-12 00:00:00,180,110.8,183.9,Lahore,Pakistan
2020-01-12 01:00:00,187,125.4,202.5,Lahore,Pakistan
2020-01-12 02:00:00,186,124.0,206.3,Lahore,Pakistan
2020-01-12 03:00:00,171,94.0,148.7,Lahore,Pakistan
2020-01-12 04:00:00,157,66.7,110.5,Lahore,Pakistan
2020-01-12 05:00:00,166,84.3,132.9,Lahore,Pakistan
2020-01-12 06:00:00,164,80.9,131.8,Lahore,Pakistan
2020-01-12 07:00:00,181,113.3,169.6,Lahore,Pakistan
2020-01-12 08:00:00,188,126.6,165.4,Lahore,Pakistan
2020-01-12 09:00:00,170,91.9,143.9,Lahore,Pakistan
2020-01-12 10:00:00,169,89.9,149.6,Lahore,Pakistan
2020-01-12 11:00:00,187,124.8,199.3,Lahore,Pakistan
2020-01-12 12:00:00,141,51.6,73.3,Lahore,Pakistan
2020-01-12 13:00:00,159,70.1,106.1,Lahore,Pakistan
2020-01-12 14:00:00,148,54.7,90.0,Lahore,Pakistan
2020-01-12 15:00:00,164,81.0,113.9,Lahore,Pakistan
2020-01-12 16:00:00,187,124.5,188.1,Lahore,Pakistan
2020-01-12 17:00:00,169,91.3,129.5,Lahore,Pakistan
2020-01-12 18:00:00,500,113.7,154.6,Lahore,Pakistan
2020-01-12 19:00:00,184,119.6,185.2,Lahore,Pakistan
2020-01-12 20:00:00,175,102.6,172.7,Lahore,Pakistan
2020-01-12 21:00:00,186,122.4,186.4,Lahore,Pakistan
2020-01-12 22:00:00,194,139.4,228.7,Lahore,Pakistan
2020-01-12 23:00:00,500,107.3,154.9,Lahore,Pakistan
2020-01-13 00:00:00,183,118.0,159.0,Lahore,Pakistan
2020-01-13 01:00:00,182,114.6,151.0,Lahore,Pakistan
2020-01-13 02:00:00,210,159.4,258.2,Lahore,Pakistan
2020-01-13 03:00:00,164,80.1,116.5,Lahore,Pakistan
2020-01-13 04:00:00,155,63.2,95.5,Lahore,Pakistan
2020-01-13 05:00:00,177,106.6,158.9,Lahore,Pakistan
2020-01-13 06:00:00,160,73.4,105.7,Lahore,Pakistan
2020-01-13 07:00:00,169,89.5,121.7,Lahore,Pakistan
2020-01-13 08:00:00,164,80.3,112.6,Lahore,Pakistan
2020-01-13 09:00:00,167,87.4,126.1,Lahore,Pakistan
2020-01-13 10:00:00,164,80.2,129.5,Lahore,Pakistan
2020-01-13 11:00:00,169,89.4,122.1,Lahore,Pakistan
2020-01-13 12:00:00,164,80.2,119.0,Lahore,Pakistan
2020-01-13 13:00:00,152,56.6,83.5,Lahore,Pakistan
2020-01-13 14:00:00,142,52.1,85.4,Lahore,Pakistan
2020-01-13 15:00:00,149,54.9,90.9,Lahore,Pakistan
2020-01-13 16:00:00,122,44.2,58.4,Lahore,Pakistan
2020-01-13 17:00:00,161,75.0,125.7,Lahore,Pakistan
2020-01-13 18:00:00,171,94.6,145.2,Lahore,Pakistan
2020-01-13 19:00:00,172,96.4,159.4,Lahore,Pakistan
2020-01-13 20:00:00,172,96.4,150.1,Lahore,Pakistan
2020-01-13 21:00:00,162,76.1,120.2,Lahore,Pakistan
2020-01-13 22:00:00,165,83.1,135.4,Lahore,Pakistan
2020-01-13 23:00:00,163,77.8,108.7,Lahore,Pakistan
2020-01-14 00:00:00,164,80.2,136.2,Lahore,Pakistan
2020-01-14 01:00:00,153,59.7,90.0,Lahore,Pakistan
2020-01-14 02:00:00,160,72.2,107.3,Lahore,Pakistan
2020-01-14 03:00:00,168,88.9,146.5,Lahore,Pakistan
2020-01-14 04:00:00,182,116.3,188.5,Lahore,Pakistan
2020-01-14 05:00:00,230,179.4,297.1,Lahore,Pakistan
2020-01-14 06:00:00,280,230.7,375.7,Lahore,Pakistan
2020-01-14 07:00:00,210,159.6,208.0,Lahore,Pakistan
2020-01-14 08:00:00,203,153.0,230.3,Lahore,Pakistan
2020-01-14 09:00:00,264,214.3,323.2,Lahore,Pakistan
2020-01-14 10:00:00,248,197.6,284.0,Lahore,Pakistan
2020-01-14 11:00:00,216,165.3,230.8,Lahore,Pakistan
2020-01-14 12:00:00,183,117.0,171.0,Lahore,Pakistan
2020-01-14 13:00:00,182,114.8,179.3,Lahore,Pakistan
2020-01-14 14:00:00,204,153.9,258.6,Lahore,Pakistan
2020-01-14 15:00:00,179,110.1,170.6,Lahore,Pakistan
2020-01-14 16:00:00,179,109.4,155.2,Lahore,Pakistan
2020-01-14 17:00:00,265,215.3,285.3,Lahore,Pakistan
2020-01-14 18:00:00,211,160.1,251.1,Lahore,Pakistan
2020-01-14 19:00:00,181,114.5,156.0,Lahore,Pakistan
2020-01-14 20:00:00,234,184.3,266.6,Lahore,Pakistan
2020-01-14 21:00:00,180,111.2,167.5,Lahore,Pakistan
2020-01-14 22:00:00,172,96.8,140.7,Lahore,Pakistan
2020-01-14 23:00:00,159,70.9,98.1,Lahore,Pakistan
2020-01-15 00:00:00,169,90.0,151.5,Lahore,Pakistan
2020-01-15 01:00:00,197,145.2,228.3,Lahore,Pakistan
2020-01-15 02:00:00,160,72.2,118.2,Lahore,Pakistan
2020-01-15 03:00:00,155,62.8,102.1,Lahore,Pakistan
2020-01-15 04:00:00,159,71.8,107.6,Lahore,Pakistan
2020-01-15 05:00:00,163,78.2,110.4,Lahore,Pakistan
2020-01-15 06:00:00,200,150.0,212.1,Lahore,Pakistan
2020-01-15 07:00:00,187,125.9,184.9,Lahore,Pakistan
2020-01-15 08:00:00,192,135.7,195.6,Lahore,Pakistan
2020-01-15 09:00:00,256,205.6,310.5,Lahore,Pakistan
2020-01-15 10:00:00,220,169.7,285.3,Lahore,Pakistan
2020-01-15 11:00:00,217,166.7,221.1,Lahore,Pakistan
2020-01-15 12:00:00,181,113.1,187.0,Lahore,Pakistan
2020-01-15 13:00:00,195,141.2,191.1,Lahore,Pakistan
2020-01-15 14:00:00,203,152.5,252.8,Lahore,Pakistan
2020-01-15 15:00:00,189,128.8,175.6,Lahore,Pakistan
2020-01-15 16:00:00,169,90.4,152.0,Lahore,Pakistan
2020-01-15 17:00:00,229,178.7,277.3,Lahore,Pakistan
2020-01-15 18:00:00,183,118.2,184.8,Lahore,Pakistan
2020-01-15 19:00:00,199,147.8,201.2,Lahore,Pakistan
2020-01-15 20:00:00,173,98.1,130.6,Lahore,Pakistan
2020-01-15 21:00:00,162,77.5,101.9,Lahore,Pakistan
2020-01-15 22:00:00,174,101.0,133.1,Lahore,Pakistan
2020-01-15 23:00:00,200,149.6,199.2,Lahore,Pakistan
2020-01-16 00:00:00,193,137.0,183.1,Lahore,Pakistan
2020-01-16 01:00:00,181,114.2,193.5,Lahore,Pakistan
2020-01-16 02:00:00,162,77.0,105.0,Lahore,Pakistan
2020-01-16 03:00:00,178,107.2,156.0,Lahore,Pakistan
2020-01-16 04:00:00,180,110.7,179.2,Lahore,Pakistan
2020-01-16 05:00:00,248,198.4,322.6,Lahore,Pakistan
2020-01-16 06:00:00,199,149.0,206.0,Lahore,Pakistan
2020-01-16 07:00:00,419,329.2,531.0,Lahore,Pakistan
2020-01-16 08:00:00,336,287.2,456.2,Lahore,Pakistan
2020-01-16 09:00:00,283,233.7,375.1,Lahore,Pakistan
2020-01-16 10:00:00,256,206.1,317.9,Lahore,Pakistan
2020-01-16 11:00:00,223,172.9,292.2,Lahore,Pakistan
2020-01-16 12:00:00,185,121.8,182.8,Lahore,Pakistan
2020-01-16 13:00:00,163,78.1,130.7,Lahore,Pakistan
2020-01-16 14:00:00,176,103.0,163.0,Lahore,Pakistan
2020-01-16 15:00:00,188,127.3,205.6,Lahore,Pakistan
2020-01-16 16:00:00,197,144.3,195.7,Lahore,Pakistan
2020-01-16 17:00:00,174,99.2,133.2,Lahore,Pakistan
2020-01-16 18:00:00,173,97.3,151.3,Lahore,Pakistan
2020-01-16 19:00:00,168,89.3,142.9,Lahore,Pakistan
2020-01-16 20:00:00,187,125.3,165.4,Lahore,Pakistan
2020-01-16 21:00:00,181,113.1,186.4,Lahore,Pakistan
2020-01-16 22:00:00,163,79.1,121.8,Lahore,Pakistan
2020-01-16 23:00:00,174,100.2,166.0,Lahore,Pakistan
2020-01-17 00:00:00,180,111.5,180.0,Lahore,Pakistan
2020-01-17 01:00:00,167,86.6,130.6,Lahore,Pakistan
2020-01-17 02:00:00,160,72.7,97.5,Lahore,Pakistan
2020-01-17 03:00:00,187,125.5,195.6,Lahore,Pakistan
2020-01-17 04:00:00,196,143.4,199.6,Lahore,Pakistan
2020-01-17 05:00:00,196,143.3,242.1,Lahore,Pakistan
2020-01-17 06:00:00,182,116.0,181.6,Lahore,Pakistan
2020-01-17 07:00:00,202,151.3,200.7,Lahore,Pakistan
2020-01-17 08:00:00,204,153.3,205.6,Lahore,Pakistan
2020-01-17 09:00:00,191,132.4,210.9,Lahore,Pakistan
2020-01-17 10:00:00,187,124.7,197.0,Lahore,Pakistan
2020-01-17 11:00:00,195,141.4,196.6,Lahore,Pakistan
2020-01-17 12:00:00,194,138.1,194.7,Lahore,Pakistan
2020-01-17 13:00:00,199,148.8,240.4,Lahore,Pakistan
2020-01-17 14:00:00,177,104.9,137.7,Lahore,Pakistan
2020-01-17 15:00:00,169,90.2,126.7,Lahore,Pakistan
2020-01-17 16:00:00,186,122.8,201.8,Lahore,Pakistan
2020-01-17 17:00:00,258,208.2,287.9,Lahore,Pakistan
2020-01-17 18:00:00,260,210.1,296.2,Lahore,Pakistan
2020-01-17 19:00:00,210,159.9,241.7,Lahore,Pakistan
2020-01-17 20:00:00,192,135.1,221.8,Lahore,Pakistan
2020-01-17 21:00:00,184,119.0,159.0,Lahore,Pakistan
2020-01-17 22:00:00,190,130.2,180.4,Lahore,Pakistan
2020-01-17 23:00:00,184,119.7,158.1,Lahore,Pakistan
2020-01-18 00:00:00,169,89.4,134.7,Lahore,Pakistan
2020-01-18 01:00:00,161,75.6,102.8,Lahore,Pakistan
